Date/Time collected,E-mail,Internet,Location,Phone,Provider,Reports,Source,Status,TV,Total Blackout,Wi-fi
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Canton, GA",2.04%,time-warner-cable,247,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"San Diego, CA",2.04%,time-warner-cable,223,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Riverside, CA",2.04%,time-warner-cable,218,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Irving, TX",2.04%,time-warner-cable,216,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Norcross, GA",2.04%,time-warner-cable,215,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Arlington, TX",2.04%,time-warner-cable,213,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Durham, NC",2.04%,time-warner-cable,205,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Trenton, MI",2.04%,time-warner-cable,204,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Nashville, TN",2.04%,time-warner-cable,196,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Saint Paul, MN",2.04%,time-warner-cable,188,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Waianae, HI",2.04%,time-warner-cable,169,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Plano, TX",2.04%,time-warner-cable,160,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Denver, CO",2.04%,time-warner-cable,157,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Portland, OR",2.04%,time-warner-cable,157,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:33:10,4.75%,62.95%,"Birmingham, AL",2.04%,time-warner-cable,152,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Naples, FL",62.49%,Verizon,685,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Washington, D.C., DC",62.49%,Verizon,373,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Philadelphia, PA",62.49%,Verizon,356,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Brooklyn, NY",62.49%,Verizon,331,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"New York City, NY",62.49%,Verizon,253,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"East Lansing, MI",62.49%,Verizon,176,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Silver Spring, MD",62.49%,Verizon,168,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Los Angeles, CA",62.49%,Verizon,148,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Columbia, MD",62.49%,Verizon,143,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Charlotte, NC",62.49%,Verizon,126,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Baltimore, MD",62.49%,Verizon,125,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Hampstead, MD",62.49%,Verizon,121,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Atlanta, GA",62.49%,Verizon,120,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Pittsburgh, PA",62.49%,Verizon,111,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Alexandria, VA",62.49%,Verizon,107,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"The Bronx, NY",62.49%,Verizon,107,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Houston, TX",62.49%,Verizon,104,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Tampa, FL",62.49%,Verizon,95,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Denver, CO",62.49%,Verizon,91,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Chicago, IL",62.49%,Verizon,86,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Dallas, TX",62.49%,Verizon,85,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Buffalo, NY",62.49%,Verizon,84,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Richmond, VA",62.49%,Verizon,72,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Boston, MA",62.49%,Verizon,70,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Seattle, WA",62.49%,Verizon,66,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Minneapolis, MN",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Detroit, MI",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Hyattsville, MD",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Howell, MI",62.49%,Verizon,56,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Manhattan, NY",62.49%,Verizon,56,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Flushing, NY",62.49%,Verizon,55,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Raleigh, NC",62.49%,Verizon,52,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Long Beach, CA",62.49%,Verizon,52,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Phoenix, AZ",62.49%,Verizon,51,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Newark, NJ",62.49%,Verizon,50,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Columbus, OH",62.49%,Verizon,49,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Austin, TX",62.49%,Verizon,47,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Nashville, TN",62.49%,Verizon,46,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Birmingham, AL",62.49%,Verizon,39,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Newport News, VA",62.49%,Verizon,38,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Jersey City, NJ",62.49%,Verizon,38,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Cleveland, OH",62.49%,Verizon,37,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"St. Petersburg, FL",62.49%,Verizon,34,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"San Jose, CA",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Woodbridge, VA",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Las Vegas, NV",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Salt Lake City, UT",62.49%,Verizon,30,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Grand Rapids, MI",62.49%,Verizon,30,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Saint Paul, MN",62.49%,Verizon,29,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,5.42%,21.68%,"Roxbury, MA",62.49%,Verizon,29,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Los Angeles, CA",2.04%,time-warner-cable,2663,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Dallas, TX",2.04%,time-warner-cable,1908,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Chicago, IL",2.04%,time-warner-cable,1784,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Charlotte, NC",2.04%,time-warner-cable,1476,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Detroit, MI",2.04%,time-warner-cable,1455,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Brooklyn, NY",2.04%,time-warner-cable,1146,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Orlando, FL",2.04%,time-warner-cable,1018,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Atlanta, GA",2.04%,time-warner-cable,800,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Cleveland, OH",2.04%,time-warner-cable,749,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Columbus, OH",2.04%,time-warner-cable,714,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Houston, TX",2.04%,time-warner-cable,703,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Buffalo, NY",2.04%,time-warner-cable,646,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Austin, TX",2.04%,time-warner-cable,598,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"New York City, NY",2.04%,time-warner-cable,578,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Tampa, FL",2.04%,time-warner-cable,575,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Milwaukee, WI",2.04%,time-warner-cable,516,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Minneapolis, MN",2.04%,time-warner-cable,457,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Louisville, KY",2.04%,time-warner-cable,456,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Rochester, NY",2.04%,time-warner-cable,424,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"San Antonio, TX",2.04%,time-warner-cable,382,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Raleigh, NC",2.04%,time-warner-cable,372,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"St. Louis, MO",2.04%,time-warner-cable,367,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Honolulu, HI",2.04%,time-warner-cable,360,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Seattle, WA",2.04%,time-warner-cable,347,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Dayton, OH",2.04%,time-warner-cable,346,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"The Bronx, NY",2.04%,time-warner-cable,345,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Fullerton, CA",2.04%,time-warner-cable,336,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Kansas City, MO",2.04%,time-warner-cable,331,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Center Line, MI",2.04%,time-warner-cable,323,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Sacramento, CA",2.04%,time-warner-cable,314,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Indianapolis, IN",2.04%,time-warner-cable,314,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Fort Worth, TX",2.04%,time-warner-cable,301,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Flushing, NY",2.04%,time-warner-cable,279,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Irvine, CA",2.04%,time-warner-cable,276,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Philadelphia, PA",2.04%,time-warner-cable,253,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Canton, GA",2.04%,time-warner-cable,247,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"San Diego, CA",2.04%,time-warner-cable,223,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Riverside, CA",2.04%,time-warner-cable,218,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Irving, TX",2.04%,time-warner-cable,216,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Norcross, GA",2.04%,time-warner-cable,215,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Arlington, TX",2.04%,time-warner-cable,213,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Durham, NC",2.04%,time-warner-cable,205,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Trenton, MI",2.04%,time-warner-cable,204,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Nashville, TN",2.04%,time-warner-cable,196,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Saint Paul, MN",2.04%,time-warner-cable,188,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Waianae, HI",2.04%,time-warner-cable,169,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Plano, TX",2.04%,time-warner-cable,160,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Denver, CO",2.04%,time-warner-cable,157,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Portland, OR",2.04%,time-warner-cable,157,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:36:47,4.75%,62.94%,"Birmingham, AL",2.04%,time-warner-cable,152,Is the service down, Some problems detected ,17.31%,6.78%,6.18%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Dallas, TX",73.14%,Cricket-Wireless,26,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Brooklyn, NY",73.14%,Cricket-Wireless,24,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"San Antonio, TX",73.14%,Cricket-Wireless,19,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Houston, TX",73.14%,Cricket-Wireless,18,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Downey, CA",73.14%,Cricket-Wireless,16,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Salem, OR",73.14%,Cricket-Wireless,12,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Denver, CO",73.14%,Cricket-Wireless,10,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Chicago, IL",73.14%,Cricket-Wireless,10,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Los Angeles, CA",73.14%,Cricket-Wireless,9,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Austin, TX",73.14%,Cricket-Wireless,9,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"El Centro, CA",73.14%,Cricket-Wireless,8,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Fort Worth, TX",73.14%,Cricket-Wireless,7,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Ocala, FL",73.14%,Cricket-Wireless,7,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Tampa, FL",73.14%,Cricket-Wireless,6,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Kansas City, MO",73.14%,Cricket-Wireless,6,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Anderson, SC",73.14%,Cricket-Wireless,6,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Phoenix, AZ",73.14%,Cricket-Wireless,6,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Burlington, NC",73.14%,Cricket-Wireless,6,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Portland, OR",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Milwaukee, WI",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Sumter, SC",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Lexington, KY",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Garland, TX",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Little Rock, AR",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Memphis, TN",73.14%,Cricket-Wireless,5,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Oceanside, CA",73.14%,Cricket-Wireless,4,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Aurora, CO",73.14%,Cricket-Wireless,4,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Norfolk, VA",73.14%,Cricket-Wireless,4,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Amarillo, TX",73.14%,Cricket-Wireless,4,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"New York City, NY",73.14%,Cricket-Wireless,4,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Pittsburgh, PA",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Louisville, KY",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Washington, D.C., DC",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Cincinnati, OH",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Winter Haven, FL",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"El Paso, TX",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Plant City, FL",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
Thu 21 Mar 2019 13:33:10,2.40%,13.19%,"Las Vegas, NV",73.14%,Cricket-Wireless,3,Is the service down, No problems detected ,1.92%,8.63%,.72%
